id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,cb_person_cred_hist_length,credit_score
32317,52.0,male,Associate,66832.0,31,RENT,25.0,704
32318,61.0,female,Master,62093.0,40,RENT,21.0,727
32319,52.0,female,High School,71397.0,32,RENT,22.0,708
32320,55.0,female,Bachelor,90925.0,31,RENT,23.0,659
32321,62.0,female,High School,92429.0,36,RENT,29.0,690
32322,64.0,female,High School,126989.0,41,RENT,30.0,631
32323,52.0,female,Master,27942.0,29,MORTGAGE,21.0,715
32324,51.0,male,Associate,22863.0,30,RENT,20.0,707
32325,52.0,female,High School,60964.0,29,RENT,25.0,623
32326,51.0,female,Associate,97221.0,32,RENT,19.0,648
32327,52.0,female,High School,102010.0,30,RENT,24.0,702
32328,51.0,female,High School,54939.0,25,RENT,19.0,560
32329,54.0,female,High School,41397.0,32,RENT,29.0,702
32330,70.0,male,Bachelor,36838.0,47,RENT,21.0,643
32331,55.0,female,Associate,65580.0,27,RENT,27.0,672
32332,52.0,male,High School,103180.0,29,RENT,28.0,642
32333,52.0,male,Bachelor,19532.0,30,RENT,20.0,711
32334,58.0,male,Bachelor,41332.0,37,RENT,28.0,679
32335,52.0,male,Bachelor,66019.0,34,RENT,24.0,735
32336,51.0,male,High School,70619.0,28,RENT,22.0,645
32337,58.0,male,High School,53297.0,38,RENT,21.0,715
32338,54.0,male,Associate,36090.0,34,MORTGAGE,24.0,743
32339,60.0,male,Master,118615.0,39,RENT,25.0,631
32340,53.0,male,Bachelor,166538.0,34,RENT,21.0,715
32341,58.0,male,Bachelor,62551.0,33,RENT,21.0,750
32342,51.0,male,Associate,46566.0,27,RENT,18.0,668
32343,55.0,male,Associate,47753.0,35,RENT,27.0,715
32344,53.0,male,High School,32910.0,30,RENT,28.0,639
32345,57.0,male,Associate,32365.0,37,RENT,18.0,632
32346,60.0,female,Associate,35675.0,35,RENT,27.0,650
32347,58.0,male,Associate,48809.0,29,RENT,27.0,638
32348,57.0,male,Associate,20300.0,37,RENT,20.0,712
32349,51.0,female,Bachelor,45772.0,27,RENT,30.0,722
32350,57.0,male,Bachelor,55491.0,34,RENT,20.0,719
32351,78.0,male,Associate,58463.0,57,RENT,25.0,754
32352,51.0,male,Associate,60925.0,28,RENT,25.0,658
32353,53.0,male,Doctorate,41702.0,29,MORTGAGE,30.0,755
32354,65.0,male,High School,70759.0,41,RENT,27.0,667
32355,58.0,female,Associate,34009.0,33,RENT,21.0,672
32356,70.0,male,Associate,49419.0,46,RENT,19.0,712
32357,66.0,female,Bachelor,47014.0,44,RENT,19.0,743
32358,52.0,male,High School,58544.0,32,RENT,22.0,684
32359,52.0,male,Bachelor,102892.0,31,RENT,25.0,685
32360,69.0,male,Bachelor,45454.0,49,RENT,27.0,770
32361,65.0,male,High School,56322.0,44,RENT,24.0,701
32362,58.0,female,Associate,24991.0,31,RENT,30.0,650
32363,55.0,female,Associate,30598.0,34,RENT,27.0,663
32364,53.0,female,High School,49061.0,31,RENT,22.0,697
32365,54.0,male,Bachelor,48124.0,29,MORTGAGE,19.0,704
32366,53.0,male,Associate,29562.0,26,RENT,23.0,732
32367,59.0,male,Bachelor,48675.0,37,MORTGAGE,24.0,618
32368,53.0,female,Associate,72980.0,32,RENT,29.0,690
32369,52.0,male,High School,61034.0,29,RENT,25.0,718
32370,58.0,male,Associate,87259.0,39,RENT,18.0,700
32371,52.0,female,High School,110029.0,31,RENT,28.0,631
32372,60.0,male,Associate,38908.0,35,RENT,27.0,671
32373,64.0,male,Bachelor,56272.0,44,RENT,24.0,759
32374,69.0,male,Master,97535.0,48,RENT,22.0,784
32375,54.0,female,High School,129725.0,34,RENT,20.0,744
32376,56.0,male,Master,181110.0,31,RENT,20.0,668
32377,73.0,female,Bachelor,51415.0,47,MORTGAGE,28.0,706
32378,52.0,male,High School,37150.0,32,RENT,18.0,712
32379,70.0,male,Associate,36738.0,43,RENT,28.0,728
32380,60.0,male,High School,45700.0,35,MORTGAGE,27.0,596
32381,70.0,male,Bachelor,53308.0,50,MORTGAGE,24.0,651
32382,51.0,male,High School,120023.0,27,RENT,22.0,566
32383,51.0,male,High School,73504.0,27,RENT,18.0,681
32384,57.0,male,Associate,69090.0,31,RENT,24.0,727
32385,58.0,male,High School,54761.0,35,MORTGAGE,20.0,730
32386,52.0,male,Bachelor,78637.0,30,RENT,25.0,722
32387,53.0,female,High School,106767.0,31,RENT,25.0,664
32388,58.0,female,Associate,55708.0,38,MORTGAGE,25.0,677
32389,53.0,female,High School,56460.0,28,OWN,28.0,660
32390,63.0,female,Master,45566.0,43,RENT,22.0,662
32391,51.0,female,High School,57067.0,33,MORTGAGE,30.0,727
32392,55.0,female,Associate,58697.0,36,RENT,22.0,679
32393,53.0,male,Associate,55194.0,29,RENT,22.0,712
32394,51.0,male,High School,51152.0,29,MORTGAGE,20.0,674
32395,55.0,male,Master,66062.0,33,RENT,24.0,725
32396,69.0,female,Bachelor,29825.0,47,RENT,20.0,720
32397,54.0,female,Doctorate,58468.0,28,OWN,20.0,730
32398,52.0,female,High School,43018.0,28,RENT,22.0,639
32399,60.0,male,High School,59850.0,36,OWN,30.0,619
32400,62.0,female,High School,80473.0,40,RENT,23.0,661
32401,53.0,female,Master,61102.0,31,MORTGAGE,18.0,646
32402,51.0,male,High School,118380.0,26,RENT,23.0,687
32403,53.0,female,Associate,132972.0,32,RENT,23.0,683
32404,56.0,male,High School,24016.0,30,RENT,19.0,678
32405,52.0,male,High School,91601.0,29,RENT,18.0,721
32406,51.0,male,Doctorate,85981.0,32,RENT,21.0,712
32407,52.0,female,Associate,87091.0,29,RENT,28.0,707
32408,52.0,male,Master,63244.0,33,OWN,19.0,736
32409,54.0,male,Doctorate,63553.0,36,MORTGAGE,26.0,742
32410,52.0,female,Associate,181320.0,28,RENT,28.0,642
32411,57.0,female,Associate,205028.0,35,RENT,26.0,615
32412,94.0,male,High School,29738.0,76,RENT,27.0,773
32413,52.0,male,High School,63561.0,26,MORTGAGE,29.0,669
32414,57.0,male,Associate,85080.0,37,RENT,21.0,692
32415,61.0,female,Doctorate,64516.0,39,MORTGAGE,23.0,765
32416,57.0,male,Associate,94036.0,35,RENT,29.0,694
32417,57.0,male,Associate,64312.0,34,MORTGAGE,30.0,666
32418,80.0,male,High School,77894.0,62,RENT,25.0,673
32419,66.0,male,High School,51533.0,44,RENT,24.0,728
32420,53.0,female,Associate,34453.0,26,RENT,26.0,609
32421,59.0,female,Bachelor,66850.0,38,MORTGAGE,29.0,693
32422,66.0,male,Associate,48899.0,42,RENT,29.0,686
32423,51.0,male,Associate,66734.0,29,MORTGAGE,21.0,675
32424,58.0,male,Associate,59833.0,33,MORTGAGE,24.0,581
32425,54.0,male,Associate,28403.0,31,RENT,22.0,549
32426,56.0,male,High School,78919.0,31,RENT,24.0,659
32427,52.0,female,High School,63233.0,30,MORTGAGE,18.0,601
32428,73.0,male,Bachelor,90678.0,47,RENT,24.0,696
32429,51.0,female,Associate,34474.0,29,RENT,26.0,617
32430,52.0,male,High School,41628.0,28,RENT,25.0,613
32431,62.0,male,High School,73064.0,41,MORTGAGE,19.0,667
32432,70.0,male,High School,51635.0,50,RENT,24.0,657
32433,51.0,female,High School,72595.0,24,MORTGAGE,24.0,606
32434,60.0,female,Associate,73011.0,38,OWN,27.0,676
32435,55.0,female,High School,61739.0,34,RENT,26.0,587
32436,66.0,female,Associate,65768.0,44,RENT,26.0,741
32437,51.0,male,High School,72922.0,29,MORTGAGE,23.0,579
32438,54.0,female,High School,25099.0,34,RENT,19.0,685
32439,53.0,male,Associate,29526.0,32,RENT,27.0,670
32440,52.0,male,Bachelor,31111.0,30,RENT,22.0,678
32441,55.0,male,Associate,74199.0,35,MORTGAGE,20.0,670
32442,51.0,male,High School,75661.0,26,RENT,30.0,698
32443,57.0,female,Associate,78215.0,32,RENT,19.0,673
32444,52.0,female,High School,100980.0,33,RENT,30.0,634
32445,53.0,female,Master,102846.0,30,RENT,28.0,751
32446,57.0,male,Bachelor,75405.0,33,MORTGAGE,24.0,729
32447,51.0,female,Associate,55516.0,30,RENT,18.0,658
32448,62.0,female,Bachelor,62703.0,38,RENT,24.0,577
32449,56.0,female,Associate,39886.0,32,RENT,18.0,694
32450,54.0,male,High School,78879.0,29,MORTGAGE,20.0,650
32451,51.0,male,Bachelor,63741.0,29,RENT,24.0,712
32452,53.0,male,Bachelor,66909.0,30,RENT,26.0,644
32453,59.0,male,High School,51274.0,37,RENT,19.0,711
32454,51.0,female,Bachelor,82135.0,25,MORTGAGE,27.0,669
32455,58.0,male,Doctorate,82698.0,34,MORTGAGE,29.0,695
32456,51.0,male,Bachelor,44388.0,31,RENT,30.0,698
32457,52.0,male,High School,85005.0,33,OWN,22.0,645
32458,56.0,male,Bachelor,84905.0,37,MORTGAGE,23.0,726
32459,53.0,male,Doctorate,52724.0,30,RENT,30.0,693
32460,56.0,female,Associate,85147.0,32,MORTGAGE,20.0,626
32461,65.0,male,High School,55802.0,41,RENT,29.0,659
32462,61.0,male,High School,14174.0,38,RENT,25.0,633
32463,56.0,male,Bachelor,87228.0,35,OWN,22.0,628
32464,60.0,male,Associate,87299.0,39,OWN,24.0,637
32465,51.0,male,High School,88355.0,30,MORTGAGE,28.0,691
32466,56.0,male,Associate,72214.0,31,RENT,20.0,681
32467,53.0,male,High School,66067.0,28,RENT,27.0,646
32468,51.0,male,Master,90677.0,28,MORTGAGE,18.0,713
32469,64.0,male,Bachelor,68127.0,44,RENT,18.0,690
32470,55.0,male,High School,90949.0,31,MORTGAGE,18.0,626
32471,55.0,male,Associate,90685.0,32,MORTGAGE,20.0,687
32472,53.0,male,Associate,91228.0,31,MORTGAGE,19.0,641
32473,61.0,female,Bachelor,108960.0,38,RENT,20.0,702
32474,51.0,female,Master,93491.0,29,MORTGAGE,20.0,690
32475,52.0,female,Associate,44152.0,27,RENT,29.0,638
32476,62.0,female,Associate,75378.0,40,MORTGAGE,28.0,666
32477,54.0,male,Associate,97013.0,30,MORTGAGE,21.0,617
32478,53.0,male,Master,97028.0,33,OWN,24.0,734
32479,55.0,female,Associate,41815.0,33,RENT,30.0,592
32480,66.0,male,Associate,99448.0,43,MORTGAGE,20.0,711
32481,64.0,male,High School,29576.0,41,RENT,21.0,708
32482,59.0,male,High School,101675.0,37,MORTGAGE,18.0,565
32483,55.0,female,High School,94871.0,32,MORTGAGE,29.0,649
32484,51.0,male,High School,82385.0,27,RENT,28.0,697
32485,61.0,male,High School,103346.0,40,MORTGAGE,22.0,699
32486,58.0,male,High School,103342.0,35,MORTGAGE,28.0,625
32487,51.0,male,Doctorate,96895.0,28,RENT,23.0,720
32488,51.0,male,High School,101907.0,28,RENT,23.0,674
32489,64.0,male,Bachelor,105270.0,43,MORTGAGE,27.0,681
32490,60.0,male,Master,106501.0,41,OWN,18.0,709
32491,58.0,male,Bachelor,121416.0,35,RENT,30.0,744
32492,53.0,male,Bachelor,126993.0,29,RENT,23.0,614
32493,63.0,male,High School,2139143.0,43,RENT,30.0,724
32494,61.0,male,High School,94360.0,39,MORTGAGE,27.0,673
32495,56.0,female,High School,108575.0,32,MORTGAGE,21.0,683
32496,55.0,female,Associate,110547.0,34,MORTGAGE,28.0,686
32497,53.0,female,Associate,111599.0,31,MORTGAGE,22.0,682
32498,62.0,male,Master,21156.0,40,RENT,24.0,704
32499,65.0,male,High School,112569.0,45,MORTGAGE,27.0,689
32500,55.0,female,High School,113672.0,34,MORTGAGE,26.0,681
32501,51.0,female,Associate,114696.0,28,MORTGAGE,30.0,646
32502,84.0,male,High School,114705.0,61,MORTGAGE,24.0,784
32503,54.0,female,High School,115179.0,34,MORTGAGE,26.0,647
32504,53.0,female,Associate,115026.0,31,OWN,30.0,609
32505,56.0,female,High School,115308.0,34,MORTGAGE,20.0,637
32506,55.0,male,Associate,117412.0,34,MORTGAGE,30.0,567
32507,54.0,male,Bachelor,118629.0,34,MORTGAGE,20.0,629
32508,58.0,female,High School,120577.0,40,MORTGAGE,19.0,699
32509,52.0,male,Associate,120827.0,27,OWN,25.0,695
32510,63.0,male,Bachelor,128089.0,43,MORTGAGE,23.0,682
32511,53.0,male,Bachelor,128167.0,28,MORTGAGE,23.0,626
32512,52.0,male,Associate,35799.0,30,OWN,20.0,641
32513,55.0,male,Bachelor,35692.0,31,OWN,22.0,594
32514,57.0,male,High School,49042.0,34,RENT,20.0,614
32515,51.0,female,Master,139930.0,31,MORTGAGE,29.0,676
32516,52.0,male,Doctorate,140486.0,28,MORTGAGE,23.0,689
32517,73.0,male,Associate,47877.0,48,RENT,21.0,684
32518,70.0,male,Bachelor,58915.0,47,RENT,24.0,751
32519,64.0,male,High School,143858.0,44,MORTGAGE,22.0,698
32520,51.0,male,Associate,144986.0,27,MORTGAGE,22.0,640
32521,54.0,male,Associate,144593.0,30,MORTGAGE,20.0,643
32522,64.0,male,Associate,145028.0,44,MORTGAGE,25.0,644
32523,69.0,male,Associate,144883.0,43,MORTGAGE,27.0,673
32524,65.0,male,Doctorate,144872.0,42,MORTGAGE,21.0,719
32525,55.0,male,Master,148602.0,29,MORTGAGE,26.0,658
32526,54.0,female,High School,151284.0,32,MORTGAGE,24.0,688
32527,55.0,male,High School,150774.0,32,MORTGAGE,18.0,697
32528,70.0,male,Associate,159291.0,49,MORTGAGE,24.0,640
32529,54.0,female,High School,155859.0,36,MORTGAGE,18.0,707
32530,76.0,female,Bachelor,90934.0,58,RENT,25.0,737
32531,65.0,male,High School,160380.0,42,MORTGAGE,25.0,675
32532,60.0,male,Doctorate,181016.0,37,MORTGAGE,18.0,696
32533,56.0,male,High School,180925.0,34,MORTGAGE,28.0,682
32534,54.0,male,Doctorate,186116.0,32,MORTGAGE,26.0,732
32535,61.0,male,High School,178312.0,35,MORTGAGE,20.0,720
32536,54.0,female,Associate,204802.0,31,MORTGAGE,20.0,650
32537,52.0,male,Associate,196732.0,27,MORTGAGE,30.0,630
32538,67.0,male,Associate,241126.0,45,MORTGAGE,26.0,708
32539,52.0,male,High School,864746.0,28,MORTGAGE,30.0,702
32540,58.0,male,Master,936965.0,36,MORTGAGE,20.0,772
32541,60.0,male,Associate,12247.0,40,RENT,28.0,713
32542,60.0,female,High School,2280980.0,37,MORTGAGE,21.0,682
32543,53.0,male,High School,8000.0,30,OWN,28.0,632
32544,54.0,female,Associate,35824.0,31,MORTGAGE,28.0,626
32545,53.0,male,Master,56040.0,29,OWN,23.0,641
32546,56.0,male,High School,87279.0,32,OWN,24.0,693
32547,58.0,male,Associate,936815.0,37,MORTGAGE,19.0,658
32548,65.0,male,High School,55823.0,46,RENT,19.0,738
32549,54.0,male,Doctorate,25180.0,32,RENT,28.0,661
32550,60.0,male,High School,118493.0,39,RENT,29.0,637
32551,51.0,male,High School,97320.0,28,RENT,20.0,634
32552,55.0,female,High School,61229.0,32,RENT,28.0,705
32553,69.0,male,Bachelor,29668.0,45,RENT,23.0,724
32554,56.0,male,Associate,84787.0,32,MORTGAGE,24.0,592
32555,51.0,male,Associate,70414.0,28,RENT,24.0,731
32556,57.0,male,High School,94019.0,35,RENT,27.0,670
32557,54.0,male,Master,156093.0,29,MORTGAGE,24.0,548
32558,61.0,female,High School,192895.0,39,MORTGAGE,21.0,645
32559,52.0,male,Associate,86458.0,27,RENT,24.0,732
32560,53.0,female,High School,54806.0,31,RENT,28.0,605
32561,57.0,male,Bachelor,49067.0,34,RENT,21.0,741
32562,52.0,male,Master,37117.0,28,RENT,18.0,656
32563,53.0,male,High School,102906.0,28,RENT,26.0,686
32564,60.0,male,Master,59707.0,38,OWN,21.0,764
32565,51.0,female,Associate,73207.0,29,MORTGAGE,23.0,720
32566,58.0,male,Master,87630.0,35,RENT,23.0,725
32567,60.0,male,High School,55676.0,39,RENT,26.0,634
32568,52.0,female,High School,63273.0,31,OWN,22.0,673
32569,56.0,male,High School,108901.0,34,MORTGAGE,19.0,720
32570,52.0,male,Associate,79606.0,32,RENT,19.0,684
32571,52.0,male,High School,78289.0,26,RENT,20.0,660
32572,57.0,male,Associate,64751.0,34,MORTGAGE,30.0,746
32573,54.0,female,High School,144821.0,29,MORTGAGE,19.0,698
32574,65.0,male,High School,91852.0,45,RENT,28.0,686
32575,56.0,male,Bachelor,181143.0,34,MORTGAGE,26.0,587
32576,66.0,male,Bachelor,51470.0,44,RENT,30.0,600
32577,36.0,female,High School,98609.0,13,RENT,17.0,544
32578,21.0,male,High School,144907.0,0,RENT,3.0,555
32579,26.0,male,High School,271215.0,5,MORTGAGE,3.0,656
32580,31.0,male,Master,35855.0,9,OWN,7.0,549
32581,36.0,female,Bachelor,78899.0,17,RENT,10.0,673
32582,31.0,male,High School,64635.0,6,RENT,5.0,596
32583,28.0,male,Bachelor,46523.0,6,RENT,9.0,717
32584,26.0,male,High School,123502.0,3,MORTGAGE,4.0,559
32585,25.0,female,Associate,36811.0,2,MORTGAGE,4.0,601
32586,27.0,male,Associate,58558.0,5,MORTGAGE,5.0,690
32587,23.0,male,Master,79152.0,5,MORTGAGE,4.0,670
32588,28.0,male,Bachelor,56191.0,1,RENT,6.0,634
32589,30.0,female,High School,58526.0,6,RENT,9.0,644
32590,52.0,female,Master,838950.0,30,MORTGAGE,27.0,684
32591,25.0,female,High School,84785.0,1,RENT,3.0,650
32592,26.0,female,High School,174979.0,5,MORTGAGE,5.0,607
32593,24.0,female,Associate,33292.0,1,OWN,4.0,638
32594,22.0,male,Associate,54995.0,0,RENT,3.0,686
32595,26.0,male,High School,46663.0,7,MORTGAGE,3.0,633
32596,23.0,female,Bachelor,90987.0,0,RENT,4.0,587
32597,24.0,male,Bachelor,161159.0,2,MORTGAGE,4.0,646
32598,28.0,female,High School,84355.0,9,MORTGAGE,5.0,597
32599,25.0,male,High School,97020.0,2,MORTGAGE,3.0,636
32600,24.0,male,Associate,88858.0,3,MORTGAGE,4.0,629
32601,44.0,male,Bachelor,75188.0,22,RENT,16.0,712
32602,24.0,male,High School,121006.0,0,MORTGAGE,4.0,667
32603,25.0,male,Bachelor,147713.0,0,RENT,4.0,518
32604,33.0,female,Associate,127880.0,9,MORTGAGE,8.0,663
32605,27.0,male,High School,143486.0,4,MORTGAGE,5.0,657
32606,27.0,male,Master,48793.0,5,RENT,5.0,609
32607,27.0,female,High School,119455.0,7,MORTGAGE,3.0,666
32608,27.0,female,Associate,64121.0,3,MORTGAGE,8.0,700
32609,23.0,female,Associate,67267.0,5,MORTGAGE,3.0,652
32610,26.0,female,Associate,34102.0,2,RENT,8.0,563
32611,30.0,male,Associate,84835.0,6,RENT,6.0,674
32612,34.0,female,Master,168750.0,10,MORTGAGE,10.0,645
32613,22.0,female,Associate,26352.0,0,RENT,3.0,657
32614,28.0,female,Master,188075.0,7,MORTGAGE,9.0,720
32615,35.0,female,Master,108886.0,10,MORTGAGE,14.0,622
32616,26.0,female,Associate,130484.0,5,MORTGAGE,3.0,530
32617,22.0,female,Bachelor,107554.0,0,MORTGAGE,4.0,705
32618,36.0,male,Bachelor,145182.0,12,RENT,11.0,619
32619,30.0,male,Bachelor,157100.0,8,MORTGAGE,5.0,625
32620,24.0,male,Associate,92547.0,6,MORTGAGE,3.0,524
32621,27.0,female,Bachelor,70451.0,6,RENT,8.0,700
32622,22.0,male,High School,74976.0,0,MORTGAGE,4.0,661
32623,33.0,female,Bachelor,71887.0,8,MORTGAGE,13.0,646
32624,22.0,male,Bachelor,61213.0,0,MORTGAGE,3.0,664
32625,26.0,male,High School,136663.0,2,OWN,3.0,598
32626,27.0,male,Associate,43262.0,4,RENT,7.0,654
32627,27.0,male,Bachelor,274614.0,3,MORTGAGE,6.0,640
32628,35.0,male,Bachelor,60864.0,14,MORTGAGE,9.0,643
32629,27.0,male,High School,91093.0,3,RENT,8.0,666
32630,31.0,female,Master,345369.0,7,MORTGAGE,10.0,623
32631,31.0,male,Associate,107464.0,3,RENT,10.0,601
32632,24.0,male,Associate,121082.0,0,MORTGAGE,3.0,672
32633,30.0,female,Master,108831.0,8,RENT,10.0,720
32634,42.0,male,Associate,87590.0,19,RENT,17.0,680
32635,29.0,male,Master,94182.0,6,RENT,6.0,698
32636,33.0,male,Bachelor,68257.0,8,MORTGAGE,8.0,587
32637,23.0,female,High School,44190.0,1,RENT,3.0,589
32638,28.0,female,High School,44294.0,8,MORTGAGE,5.0,610
32639,27.0,male,High School,42871.0,4,RENT,4.0,595
32640,26.0,male,High School,300817.0,1,MORTGAGE,6.0,541
32641,28.0,male,High School,41276.0,1,MORTGAGE,8.0,650
32642,30.0,male,Bachelor,89657.0,8,MORTGAGE,7.0,631
32643,28.0,male,High School,113725.0,6,MORTGAGE,8.0,578
32644,24.0,male,High School,61128.0,3,MORTGAGE,4.0,593
32645,26.0,male,Associate,97093.0,1,MORTGAGE,5.0,672
32646,36.0,male,High School,49014.0,15,MORTGAGE,13.0,692
32647,38.0,male,Master,169200.0,15,MORTGAGE,12.0,736
32648,42.0,male,Associate,87300.0,18,MORTGAGE,10.0,673
32649,37.0,female,High School,78923.0,14,MORTGAGE,15.0,595
32650,28.0,female,High School,61025.0,5,OWN,6.0,687
32651,40.0,male,Bachelor,174983.0,15,MORTGAGE,16.0,610
32652,23.0,male,Associate,102998.0,3,MORTGAGE,2.0,640
32653,28.0,male,Bachelor,35860.0,5,RENT,6.0,651
32654,27.0,male,Bachelor,52740.0,5,RENT,5.0,675
32655,30.0,female,Master,116176.0,9,MORTGAGE,7.0,653
32656,29.0,male,High School,162736.0,4,MORTGAGE,7.0,656
32657,26.0,female,Bachelor,53613.0,5,MORTGAGE,6.0,547
32658,34.0,female,Master,76349.0,14,RENT,9.0,685
32659,28.0,male,Associate,49991.0,9,RENT,9.0,555
32660,32.0,male,Associate,72638.0,10,MORTGAGE,11.0,584
32661,31.0,female,Associate,240461.0,7,RENT,9.0,642
32662,35.0,female,Bachelor,54928.0,13,RENT,10.0,683
32663,25.0,male,Associate,78671.0,0,RENT,5.0,576
32664,22.0,female,High School,49224.0,3,RENT,3.0,476
32665,31.0,male,Bachelor,50101.0,6,RENT,9.0,692
32666,28.0,female,Bachelor,140940.0,5,MORTGAGE,5.0,634
32667,28.0,female,Bachelor,51129.0,1,RENT,7.0,641
32668,25.0,female,Master,40653.0,3,RENT,3.0,702
32669,22.0,male,Associate,84877.0,0,MORTGAGE,4.0,606
32670,27.0,female,Bachelor,43155.0,7,MORTGAGE,5.0,637
32671,24.0,male,Bachelor,94476.0,1,RENT,3.0,676
32672,32.0,male,Associate,36644.0,9,MORTGAGE,9.0,616
32673,26.0,female,Associate,30909.0,0,OWN,3.0,577
32674,22.0,female,Associate,51299.0,0,RENT,4.0,690
32675,23.0,female,Bachelor,49207.0,0,RENT,4.0,639
32676,23.0,male,Master,55066.0,3,RENT,3.0,705
32677,30.0,male,Bachelor,104905.0,5,RENT,8.0,597
32678,23.0,female,Associate,72960.0,0,RENT,4.0,639
32679,24.0,male,Bachelor,53787.0,3,RENT,4.0,582
32680,29.0,male,Bachelor,88355.0,4,MORTGAGE,7.0,610
32681,23.0,male,High School,49190.0,1,RENT,3.0,617
32682,38.0,male,Bachelor,63672.0,16,OWN,12.0,700
32683,31.0,male,High School,52508.0,10,RENT,5.0,584
32684,23.0,male,Bachelor,144915.0,1,RENT,4.0,687
32685,27.0,female,Bachelor,72920.0,4,MORTGAGE,7.0,705
32686,24.0,male,Master,127418.0,1,MORTGAGE,4.0,700
32687,28.0,female,Master,29789.0,4,RENT,5.0,579
32688,23.0,female,Bachelor,60763.0,0,RENT,3.0,648
32689,25.0,male,High School,70610.0,0,RENT,4.0,648
32690,27.0,female,Bachelor,48033.0,2,MORTGAGE,6.0,605
32691,30.0,male,Bachelor,39201.0,3,RENT,9.0,627
32692,30.0,female,Associate,151020.0,6,RENT,7.0,632
32693,24.0,female,High School,67226.0,1,RENT,4.0,635
32694,23.0,female,Bachelor,30040.0,4,RENT,4.0,614
32695,26.0,male,High School,102794.0,1,MORTGAGE,2.0,617
32696,31.0,male,Associate,66920.0,5,RENT,7.0,631
32697,23.0,female,Bachelor,81509.0,0,MORTGAGE,2.0,580
32698,24.0,male,Master,41980.0,1,RENT,4.0,592
32699,30.0,female,Bachelor,96804.0,2,MORTGAGE,9.0,611
32700,40.0,male,High School,147668.0,18,MORTGAGE,11.0,690
32701,24.0,female,Master,50036.0,3,RENT,4.0,586
32702,34.0,female,Master,43633.0,13,MORTGAGE,11.0,666
32703,26.0,male,Bachelor,113669.0,0,MORTGAGE,3.0,691
32704,39.0,male,Bachelor,108608.0,18,RENT,14.0,612
32705,26.0,female,Bachelor,50332.0,1,RENT,3.0,646
32706,23.0,male,Bachelor,85449.0,1,RENT,2.0,606
32707,32.0,male,High School,29634.0,8,RENT,5.0,645
32708,37.0,male,High School,78737.0,9,RENT,14.0,580
32709,25.0,female,Associate,33212.0,2,OWN,4.0,620
32710,27.0,female,Bachelor,44178.0,5,MORTGAGE,7.0,587
32711,23.0,female,Bachelor,31140.0,1,RENT,4.0,638
32712,36.0,female,Associate,176109.0,9,MORTGAGE,15.0,666
32713,25.0,female,Bachelor,35432.0,3,MORTGAGE,3.0,626
32714,29.0,male,High School,126959.0,9,MORTGAGE,5.0,679
32715,28.0,male,Bachelor,68934.0,8,RENT,6.0,613
32716,22.0,male,Associate,40950.0,0,RENT,4.0,674
