person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,cb_person_cred_hist_length,credit_score,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status,rate_x_pct_income,loan_burden,has_prev_defaults
27.0,female,Master,63792.0,4,MORTGAGE,9.0,706,11469.0,DEBTCONSOLIDATION,7.29,0.18,Yes,0,1.3122,0.1929,1
23.0,female,High School,34746.0,0,RENT,3.0,653,5000.0,MEDICAL,11.63,0.14,No,0,1.6282,0.1606,0
30.0,female,Bachelor,63589.0,5,MORTGAGE,8.0,577,3200.0,PERSONAL,6.99,0.05,Yes,0,0.3495,0.0538,1
34.0,male,Master,123491.0,9,MORTGAGE,10.0,720,8672.0,EDUCATION,13.38,0.07,Yes,0,0.9366,0.0796,1
38.0,male,High School,90240.0,14,RENT,14.0,625,3000.0,MEDICAL,12.99,0.03,Yes,0,0.3897,0.0376,1
29.0,male,High School,78672.0,4,MORTGAGE,7.0,567,6500.0,VENTURE,10.24,0.08,Yes,0,0.8192,0.0911,1
22.0,male,Bachelor,29944.0,0,OWN,2.0,630,2500.0,MEDICAL,8.15,0.08,Yes,0,0.652,0.0903,1
27.0,male,Bachelor,163587.0,8,MORTGAGE,8.0,679,5000.0,VENTURE,8.43,0.03,No,0,0.2529,0.0331,0
41.0,male,Associate,143715.0,17,MORTGAGE,11.0,662,5000.0,PERSONAL,10.49,0.03,Yes,0,0.3147,0.0384,1
27.0,female,Bachelor,102644.0,5,MORTGAGE,8.0,629,5500.0,HOMEIMPROVEMENT,12.03,0.05,Yes,0,0.6015,0.06,1
50.0,male,Bachelor,72936.0,26,RENT,26.0,620,4393.0,MEDICAL,8.54,0.06,Yes,0,0.5124,0.0654,1
28.0,male,Bachelor,80458.0,8,MORTGAGE,6.0,559,7000.0,DEBTCONSOLIDATION,9.54,0.09,Yes,0,0.8586,0.0953,1
41.0,female,Bachelor,74533.0,20,RENT,14.0,564,8513.0,PERSONAL,10.8,0.11,Yes,0,1.188,0.1266,1
23.0,male,High School,72729.0,0,MORTGAGE,4.0,694,7000.0,DEBTCONSOLIDATION,7.33,0.1,Yes,0,0.733,0.1033,1
33.0,female,Bachelor,166754.7,9,MORTGAGE,9.0,611,12974.0,HOMEIMPROVEMENT,7.74,0.08,Yes,0,0.6192,0.0838,1
26.0,male,High School,81254.0,2,MORTGAGE,3.0,640,10000.0,MEDICAL,11.29,0.12,Yes,0,1.3548,0.137,1
32.0,female,Bachelor,63579.0,9,MORTGAGE,10.0,665,2514.0,HOMEIMPROVEMENT,9.05,0.04,Yes,0,0.362,0.0431,1
28.0,female,Master,166754.7,4,MORTGAGE,6.0,677,10316.0,PERSONAL,8.28,0.05,Yes,0,0.414,0.067,1
28.0,male,Bachelor,71830.0,8,OWN,7.0,608,23500.0,EDUCATION,11.01,0.33,Yes,0,3.6333,0.3632,1
33.0,female,Master,64600.0,11,RENT,9.0,564,9600.0,VENTURE,9.84,0.15,Yes,0,1.476,0.1632,1
30.0,female,Master,99330.0,7,MORTGAGE,5.0,614,10000.0,VENTURE,7.29,0.1,Yes,0,0.729,0.108,1
24.0,female,Associate,61239.0,2,RENT,4.0,670,12000.0,EDUCATION,6.57,0.2,Yes,0,1.314,0.2088,1
27.0,female,High School,62285.0,4,RENT,8.0,581,2000.0,VENTURE,9.0,0.02,Yes,0,0.18,0.035,1
28.0,male,High School,87575.0,3,MORTGAGE,7.0,612,9500.0,MEDICAL,13.9,0.11,No,0,1.529,0.1236,0
28.0,female,High School,60960.0,4,RENT,7.0,627,6400.0,VENTURE,9.33,0.1,Yes,0,0.933,0.1148,1
29.0,male,Master,46775.0,7,MORTGAGE,4.0,617,3942.0,HOMEIMPROVEMENT,8.78,0.08,Yes,0,0.7024,0.0917,1
29.0,male,Master,103110.0,7,RENT,5.0,712,6000.0,DEBTCONSOLIDATION,11.25,0.06,No,0,0.675,0.0647,0
26.0,male,Associate,79255.0,1,RENT,3.0,666,4800.0,PERSONAL,13.49,0.06,Yes,0,0.8094,0.0687,1
22.0,female,Master,42790.0,0,RENT,3.0,622,7200.0,PERSONAL,12.63,0.17,No,0,2.1471,0.1895,0
27.0,male,Bachelor,146349.0,5,RENT,8.0,649,3238.0,VENTURE,8.48,0.02,Yes,0,0.1696,0.024,1
29.0,male,Associate,61687.0,7,RENT,7.0,683,6000.0,MEDICAL,9.97,0.1,No,0,0.997,0.107,0
31.0,male,Master,75448.0,8,RENT,10.0,613,8000.0,HOMEIMPROVEMENT,10.95,0.11,Yes,0,1.2045,0.1176,1
26.0,male,Associate,102969.0,0,MORTGAGE,5.0,602,5000.0,EDUCATION,6.03,0.05,No,0,0.3015,0.0515,0
42.0,female,Bachelor,85107.0,22,RENT,13.0,696,10000.0,EDUCATION,7.66,0.12,Yes,0,0.9192,0.1265,1
35.0,female,Associate,84832.0,12,MORTGAGE,6.0,609,17000.0,PERSONAL,9.8,0.2,No,0,1.96,0.22,0
28.0,male,Master,81547.0,6,RENT,9.0,691,5000.0,EDUCATION,11.98,0.06,Yes,0,0.7188,0.0687,1
22.0,female,High School,120983.0,0,RENT,3.0,594,14364.0,MEDICAL,10.2,0.12,Yes,0,1.224,0.1308,1
30.0,female,Associate,30999.0,7,RENT,10.0,653,3500.0,PERSONAL,10.82,0.11,Yes,0,1.1902,0.1251,1
30.0,male,Master,31278.0,6,RENT,7.0,713,4480.0,PERSONAL,10.15,0.14,Yes,0,1.421,0.1578,1
30.0,female,Bachelor,49876.0,7,MORTGAGE,6.0,641,10000.0,PERSONAL,8.96,0.2,Yes,0,1.792,0.2185,1
28.0,male,Bachelor,51267.0,4,MORTGAGE,5.0,666,2000.0,PERSONAL,13.91,0.02,Yes,0,0.2782,0.0444,1
24.0,female,Associate,144971.0,0,MORTGAGE,3.0,628,3727.0,VENTURE,8.55,0.03,Yes,0,0.2565,0.0279,1
23.0,male,Master,37200.0,0,MORTGAGE,4.0,718,8000.0,VENTURE,5.71,0.22,No,0,1.2562,0.2273,0
26.0,male,Bachelor,157473.0,7,RENT,3.0,587,4550.0,MEDICAL,13.57,0.03,No,0,0.4071,0.0328,0
24.0,male,High School,58453.0,1,MORTGAGE,4.0,538,10000.0,PERSONAL,14.19,0.17,Yes,0,2.4123,0.1954,1
36.0,female,Associate,103110.0,14,RENT,12.0,647,3521.0,EDUCATION,11.61,0.03,No,0,0.3483,0.0381,0
25.0,male,Associate,95624.0,4,MORTGAGE,4.0,697,8814.0,PERSONAL,8.85,0.09,No,0,0.7965,0.1003,0
28.0,male,High School,57666.0,6,RENT,6.0,650,5000.0,EDUCATION,10.22,0.09,No,0,0.9198,0.0956,0
37.0,male,High School,29124.0,15,RENT,11.0,625,5870.0,PERSONAL,14.64,0.2,Yes,0,2.928,0.2311,1
24.0,female,High School,121115.0,2,MORTGAGE,4.0,626,10000.0,EDUCATION,12.87,0.08,Yes,0,1.0296,0.0932,1
30.0,male,Bachelor,54579.0,11,OWN,9.0,708,8000.0,MEDICAL,15.54,0.15,No,0,2.331,0.1694,0
23.0,female,Bachelor,64668.0,0,RENT,5.0,615,5000.0,HOMEIMPROVEMENT,7.87,0.08,Yes,0,0.6296,0.0834,1
27.0,female,Associate,83858.0,7,RENT,4.0,537,6141.0,MEDICAL,8.85,0.07,Yes,0,0.6195,0.0797,1
26.0,male,High School,69569.0,2,RENT,4.0,649,4000.0,VENTURE,9.88,0.06,Yes,0,0.5928,0.0632,1
27.0,male,Master,68774.0,3,MORTGAGE,6.0,663,12000.0,EDUCATION,7.07,0.17,No,0,1.2019,0.1868,0
41.0,female,Associate,70737.0,17,MORTGAGE,12.0,541,6000.0,HOMEIMPROVEMENT,8.26,0.08,Yes,0,0.6608,0.0918,1
25.0,female,High School,106179.0,1,RENT,3.0,517,11000.0,PERSONAL,11.14,0.1,Yes,0,1.114,0.1151,1
29.0,female,High School,69704.0,6,MORTGAGE,8.0,547,19611.0,VENTURE,7.98,0.28,No,0,2.2344,0.3038,0
28.0,female,Associate,155143.0,4,MORTGAGE,4.0,681,24000.0,EDUCATION,10.39,0.22,Yes,0,2.2858,0.1708,1
26.0,female,Bachelor,138886.0,2,MORTGAGE,5.0,599,18947.0,PERSONAL,13.22,0.14,Yes,0,1.8508,0.1545,1
31.0,male,High School,120997.0,11,OWN,9.0,635,24000.0,HOMEIMPROVEMENT,13.43,0.21,No,0,2.8203,0.225,0
28.0,female,High School,166754.7,8,MORTGAGE,7.0,662,15000.0,VENTURE,14.28,0.06,No,0,0.8568,0.1028,0
25.0,female,High School,121096.0,0,MORTGAGE,3.0,566,17600.0,MEDICAL,10.59,0.15,Yes,0,1.5885,0.1607,1
25.0,male,Bachelor,66584.0,2,RENT,5.0,661,3000.0,VENTURE,8.81,0.05,Yes,0,0.4405,0.049,1
27.0,male,Master,48657.0,1,RENT,5.0,584,9600.0,VENTURE,14.16,0.2,Yes,0,2.832,0.2252,1
30.0,male,High School,65750.0,9,MORTGAGE,7.0,502,5000.0,MEDICAL,7.71,0.08,Yes,0,0.6168,0.0819,1
29.0,female,Bachelor,51565.0,6,RENT,8.0,605,2000.0,DEBTCONSOLIDATION,7.53,0.02,No,0,0.1506,0.0417,0
23.0,female,Bachelor,30045.0,0,RENT,4.0,660,5559.0,VENTURE,12.01,0.19,Yes,0,2.2819,0.2072,1
22.0,male,Bachelor,64776.0,0,RENT,4.0,643,6509.0,EDUCATION,13.68,0.1,Yes,0,1.368,0.1142,1
28.0,female,Bachelor,90894.0,6,RENT,5.0,625,6000.0,MEDICAL,7.36,0.07,No,0,0.5152,0.0709,0
28.0,female,Bachelor,31023.0,3,RENT,8.0,715,5000.0,EDUCATION,7.51,0.16,No,0,1.2016,0.1733,0
22.0,male,Associate,63456.0,1,MORTGAGE,4.0,619,18000.0,EDUCATION,10.36,0.28,No,0,2.9008,0.313,0
26.0,female,Associate,54748.0,1,MORTGAGE,6.0,526,15098.0,EDUCATION,13.42,0.28,Yes,0,3.7576,0.3128,1
26.0,female,Bachelor,56286.0,3,RENT,5.0,646,12000.0,MEDICAL,14.29,0.21,Yes,0,3.0009,0.2437,1
25.0,female,Associate,58583.0,0,RENT,3.0,676,7000.0,MEDICAL,7.51,0.12,Yes,0,0.9012,0.1285,1
23.0,male,Bachelor,43965.0,2,MORTGAGE,3.0,672,5500.0,HOMEIMPROVEMENT,14.29,0.13,Yes,0,1.8577,0.143,1
26.0,female,High School,114925.0,3,RENT,3.0,652,5970.0,MEDICAL,10.99,0.05,No,0,0.5495,0.0577,0
35.0,male,Master,84794.0,17,RENT,8.0,734,10000.0,HOMEIMPROVEMENT,14.62,0.12,No,0,1.7544,0.1352,0
31.0,female,High School,90691.0,8,RENT,10.0,553,6500.0,DEBTCONSOLIDATION,10.46,0.07,Yes,0,0.7322,0.0792,1
25.0,male,Master,73934.0,4,RENT,4.0,674,12000.0,VENTURE,11.23,0.16,No,0,1.7968,0.1805,0
25.0,male,Associate,108852.0,6,MORTGAGE,3.0,674,10000.0,PERSONAL,7.49,0.09,Yes,0,0.6741,0.0987,1
22.0,male,Bachelor,65434.0,0,MORTGAGE,3.0,580,6000.0,VENTURE,8.62,0.09,Yes,0,0.7758,0.0996,1
34.0,male,Associate,64413.0,11,RENT,7.0,679,3592.0,DEBTCONSOLIDATION,9.26,0.06,No,0,0.5556,0.0609,0
29.0,male,Master,166754.7,7,MORTGAGE,9.0,713,18338.0,EDUCATION,11.83,0.08,No,0,0.9464,0.123,0
31.0,male,Associate,166754.7,5,MORTGAGE,8.0,628,15000.0,PERSONAL,8.64,0.08,No,0,0.6912,0.0977,0
29.0,male,Master,72096.0,9,RENT,9.0,588,6000.0,HOMEIMPROVEMENT,9.07,0.08,Yes,0,0.7256,0.0908,1
24.0,female,High School,144954.0,5,MORTGAGE,3.0,552,2464.0,EDUCATION,11.53,0.02,Yes,0,0.2306,0.019,1
26.0,male,Bachelor,65917.0,1,RENT,6.0,622,2000.0,DEBTCONSOLIDATION,6.3,0.02,No,0,0.126,0.0323,0
25.0,female,Associate,100241.0,3,RENT,6.0,608,8949.0,EDUCATION,10.05,0.09,Yes,0,0.9045,0.0982,1
23.0,male,Bachelor,76524.0,0,RENT,5.0,571,9591.0,EDUCATION,10.76,0.13,Yes,0,1.3988,0.1388,1
36.0,male,Bachelor,101790.0,11,MORTGAGE,16.0,646,2000.0,EDUCATION,7.55,0.01,No,0,0.0755,0.0211,0
26.0,female,Associate,90783.0,2,MORTGAGE,7.0,675,4200.0,DEBTCONSOLIDATION,8.68,0.05,No,0,0.434,0.0503,0
24.0,male,Bachelor,99273.0,0,MORTGAGE,4.0,585,7057.0,EDUCATION,13.95,0.07,Yes,0,0.9765,0.081,1
22.0,female,High School,54936.0,0,RENT,4.0,669,6000.0,EDUCATION,10.11,0.11,No,0,1.1121,0.1203,0
27.0,male,Associate,41361.0,2,RENT,5.0,628,3259.0,MEDICAL,14.13,0.08,No,0,1.1304,0.0899,0
24.0,male,Bachelor,127579.0,1,MORTGAGE,5.0,599,24000.0,EDUCATION,7.12,0.2,No,0,1.424,0.2015,0
29.0,female,Bachelor,45963.0,4,RENT,7.0,718,2000.0,DEBTCONSOLIDATION,8.16,0.04,Yes,0,0.3264,0.0471,1
24.0,female,Bachelor,28366.7,1,RENT,3.0,606,2000.0,VENTURE,7.25,0.1,Yes,0,0.725,0.0756,1
28.0,female,High School,63590.0,7,MORTGAGE,6.0,587,7500.0,MEDICAL,9.43,0.12,Yes,0,1.1316,0.1291,1
25.0,female,Associate,51884.0,2,MORTGAGE,4.0,608,8000.0,PERSONAL,11.01,0.15,Yes,0,1.6515,0.1712,1
26.0,female,Associate,99282.0,2,MORTGAGE,5.0,605,20000.0,EDUCATION,7.93,0.2,Yes,0,1.586,0.2174,1
24.0,female,Bachelor,44255.0,2,RENT,4.0,546,7000.0,EDUCATION,7.25,0.16,Yes,0,1.16,0.1696,1
41.0,male,High School,48371.0,16,RENT,15.0,700,8000.0,EDUCATION,9.26,0.17,Yes,0,1.5742,0.1807,1
27.0,male,Bachelor,120919.0,6,MORTGAGE,5.0,568,16000.0,VENTURE,6.54,0.13,Yes,0,0.8502,0.141,1
28.0,female,High School,49107.0,1,RENT,10.0,632,3000.0,PERSONAL,7.33,0.06,Yes,0,0.4398,0.0656,1
24.0,female,High School,166754.7,0,RENT,3.0,583,20000.0,PERSONAL,14.61,0.1,No,0,1.461,0.1375,0
29.0,male,Master,120894.0,8,RENT,8.0,729,5000.0,MEDICAL,12.05,0.04,No,0,0.482,0.0463,0
25.0,male,Bachelor,72818.0,3,RENT,3.0,681,9600.0,DEBTCONSOLIDATION,10.88,0.13,Yes,0,1.4144,0.1462,1
29.0,male,Bachelor,106861.0,3,RENT,10.0,683,9000.0,VENTURE,7.01,0.08,No,0,0.5608,0.0901,0
36.0,female,Associate,49076.0,14,RENT,11.0,662,2500.0,VENTURE,5.62,0.05,No,0,0.281,0.0538,0
33.0,male,Associate,28366.7,11,RENT,10.0,684,2400.0,MEDICAL,13.49,0.11,No,0,1.4839,0.096,0
24.0,female,High School,63347.0,2,RENT,4.0,641,4000.0,DEBTCONSOLIDATION,12.26,0.06,Yes,0,0.7356,0.0709,1
24.0,female,Associate,44231.0,1,RENT,2.0,596,2000.0,PERSONAL,15.07,0.03,Yes,0,0.4521,0.052,1
26.0,male,Associate,65776.0,3,MORTGAGE,3.0,663,3527.0,PERSONAL,8.96,0.05,Yes,0,0.448,0.0584,1
29.0,female,Master,91029.0,3,MORTGAGE,5.0,594,12410.0,VENTURE,9.48,0.14,Yes,0,1.3272,0.1493,1
24.0,male,Associate,130624.0,1,MORTGAGE,4.0,546,4235.0,VENTURE,11.29,0.03,No,0,0.3387,0.0361,0
25.0,male,Associate,87774.0,2,MORTGAGE,3.0,658,6646.0,PERSONAL,12.14,0.08,Yes,0,0.9712,0.0849,1
37.0,male,Doctorate,139003.0,16,RENT,9.0,652,2964.0,HOMEIMPROVEMENT,12.73,0.02,Yes,0,0.2546,0.024,1
24.0,male,High School,88060.0,2,MORTGAGE,4.0,619,19000.0,PERSONAL,10.85,0.22,Yes,0,2.387,0.2392,1
27.0,male,Master,125374.0,2,MORTGAGE,8.0,600,18463.0,VENTURE,11.0,0.15,Yes,0,1.65,0.1635,1
24.0,female,Bachelor,154282.0,0,MORTGAGE,4.0,666,12000.0,VENTURE,8.44,0.08,Yes,0,0.6752,0.0843,1
26.0,male,Master,65684.0,3,MORTGAGE,4.0,686,10000.0,EDUCATION,8.6,0.15,No,0,1.29,0.1653,0
23.0,female,High School,134626.0,4,MORTGAGE,5.0,641,5004.0,PERSONAL,11.59,0.04,No,0,0.4636,0.0415,0
35.0,male,Master,60274.0,11,RENT,11.0,680,12000.0,DEBTCONSOLIDATION,12.82,0.2,Yes,0,2.564,0.2246,1
24.0,male,High School,53930.0,5,RENT,4.0,645,10000.0,MEDICAL,12.57,0.19,No,0,2.3883,0.2087,0
23.0,male,Bachelor,48692.0,0,RENT,4.0,641,8467.0,MEDICAL,7.56,0.17,Yes,0,1.2852,0.187,1
23.0,male,High School,70442.0,2,RENT,3.0,613,10000.0,DEBTCONSOLIDATION,11.25,0.14,No,0,1.575,0.1579,0
25.0,female,High School,40796.0,2,RENT,4.0,658,10000.0,VENTURE,10.31,0.25,No,0,2.5775,0.2704,0
49.0,female,Associate,83260.0,21,RENT,15.0,682,7513.0,PERSONAL,10.42,0.09,No,0,0.9378,0.0996,0
30.0,male,High School,123579.0,6,RENT,8.0,665,15000.0,HOMEIMPROVEMENT,15.58,0.12,Yes,0,1.8696,0.1403,1
24.0,male,Associate,70869.0,3,RENT,4.0,700,12951.0,VENTURE,11.01,0.18,Yes,0,1.9818,0.2029,1
27.0,male,High School,30959.0,1,RENT,3.0,548,6000.0,EDUCATION,7.97,0.19,Yes,0,1.5143,0.2093,1
24.0,male,High School,74211.0,3,RENT,4.0,576,6000.0,EDUCATION,11.01,0.08,Yes,0,0.8808,0.0898,1
33.0,female,Bachelor,28366.7,8,OWN,6.0,680,7754.0,EDUCATION,11.86,0.3,Yes,0,3.558,0.3058,1
23.0,female,Master,39562.0,4,RENT,4.0,643,2428.0,HOMEIMPROVEMENT,12.2,0.06,No,0,0.732,0.0689,0
24.0,male,Bachelor,112635.0,2,RENT,4.0,529,24000.0,VENTURE,11.66,0.22,Yes,0,2.5652,0.2379,1
31.0,female,Bachelor,109234.0,7,MORTGAGE,8.0,679,18000.0,HOMEIMPROVEMENT,11.01,0.16,Yes,0,1.7616,0.1829,1
66.0,male,Bachelor,51412.0,45,RENT,24.0,733,6476.0,MEDICAL,10.05,0.13,No,0,1.3065,0.1386,0
24.0,male,High School,76218.0,5,MORTGAGE,2.0,595,6000.0,VENTURE,7.35,0.08,No,0,0.588,0.0845,0
25.0,male,Associate,120640.0,1,MORTGAGE,3.0,562,10000.0,VENTURE,6.26,0.08,No,0,0.5008,0.0881,0
23.0,female,Associate,61458.0,2,RENT,4.0,631,6841.0,VENTURE,6.73,0.11,Yes,0,0.7403,0.1188,1
25.0,male,High School,47162.0,3,RENT,4.0,551,4000.0,EDUCATION,7.85,0.08,Yes,0,0.628,0.0915,1
26.0,female,Bachelor,166754.7,2,MORTGAGE,5.0,614,2906.0,VENTURE,11.55,0.01,Yes,0,0.1155,0.0194,1
30.0,male,Bachelor,56422.0,3,RENT,6.0,603,11176.0,HOMEIMPROVEMENT,13.43,0.2,Yes,0,2.686,0.2247,1
32.0,male,Associate,35119.0,10,OWN,9.0,619,11757.0,VENTURE,13.57,0.33,Yes,0,4.4781,0.3802,1
23.0,male,Bachelor,28366.7,0,RENT,3.0,640,3000.0,HOMEIMPROVEMENT,12.23,0.11,Yes,0,1.3453,0.1187,1
36.0,male,Bachelor,50513.0,11,RENT,16.0,638,6294.0,DEBTCONSOLIDATION,10.08,0.12,Yes,0,1.2096,0.1372,1
23.0,female,High School,49372.0,0,MORTGAGE,3.0,650,14400.0,PERSONAL,13.22,0.29,No,0,3.8338,0.3302,0
32.0,male,Bachelor,81385.0,10,RENT,10.0,670,3000.0,HOMEIMPROVEMENT,10.67,0.04,No,0,0.4268,0.0408,0
24.0,male,Associate,101615.0,0,MORTGAGE,4.0,655,10000.0,DEBTCONSOLIDATION,8.57,0.1,Yes,0,0.857,0.1068,1
27.0,female,High School,29455.0,4,RENT,5.0,624,5214.0,VENTURE,10.04,0.18,Yes,0,1.8072,0.1948,1
29.0,male,Master,120618.0,6,RENT,6.0,671,18000.0,VENTURE,13.74,0.15,Yes,0,2.061,0.1697,1
23.0,female,High School,81904.0,0,RENT,4.0,581,5000.0,DEBTCONSOLIDATION,8.28,0.06,Yes,0,0.4968,0.0661,1
26.0,female,Bachelor,90980.0,1,OWN,4.0,630,24000.0,VENTURE,12.26,0.33,Yes,0,4.0458,0.2961,1
23.0,female,High School,46497.0,0,RENT,3.0,564,8000.0,HOMEIMPROVEMENT,10.18,0.17,Yes,0,1.7306,0.1896,1
23.0,male,Bachelor,60901.0,0,MORTGAGE,3.0,507,10500.0,MEDICAL,13.4,0.17,Yes,0,2.278,0.1955,1
31.0,male,Master,166754.7,6,MORTGAGE,6.0,576,11539.0,VENTURE,9.06,0.03,No,0,0.2718,0.0755,0
28.0,female,Master,67131.0,1,RENT,10.0,658,4000.0,EDUCATION,7.32,0.06,Yes,0,0.4392,0.0639,1
23.0,female,Associate,108628.0,0,MORTGAGE,4.0,696,17000.0,VENTURE,10.44,0.16,Yes,0,1.6704,0.1728,1
31.0,male,Associate,125986.0,7,MORTGAGE,7.0,629,14000.0,HOMEIMPROVEMENT,8.09,0.11,Yes,0,0.8899,0.1201,1
24.0,female,Associate,72697.0,0,MORTGAGE,3.0,674,2000.0,DEBTCONSOLIDATION,11.52,0.02,Yes,0,0.2304,0.0307,1
23.0,male,Associate,36757.0,0,MORTGAGE,4.0,576,8000.0,HOMEIMPROVEMENT,5.78,0.22,Yes,0,1.2716,0.2302,1
25.0,male,Master,97110.0,0,RENT,3.0,601,10000.0,HOMEIMPROVEMENT,8.1,0.1,Yes,0,0.81,0.1113,1
28.0,male,High School,30764.0,6,RENT,9.0,682,5000.0,EDUCATION,10.97,0.16,Yes,0,1.7552,0.1804,1
35.0,male,Bachelor,110229.0,13,RENT,9.0,657,7947.0,MEDICAL,9.71,0.07,Yes,0,0.6797,0.0791,1
35.0,female,Associate,29482.0,10,MORTGAGE,13.0,607,4000.0,VENTURE,14.4,0.14,Yes,0,2.016,0.1552,1
39.0,male,Doctorate,37116.0,16,RENT,12.0,736,5500.0,EDUCATION,12.6,0.15,Yes,0,1.89,0.1669,1
33.0,female,Master,166754.7,13,MORTGAGE,12.0,656,10000.0,HOMEIMPROVEMENT,12.35,0.05,Yes,0,0.6175,0.0674,1
23.0,male,Associate,74731.0,0,MORTGAGE,4.0,629,7174.0,PERSONAL,10.99,0.1,Yes,0,1.099,0.1065,1
28.0,female,High School,54886.0,5,MORTGAGE,7.0,678,6000.0,VENTURE,8.5,0.11,Yes,0,0.935,0.1186,1
28.0,male,Master,85030.0,8,MORTGAGE,9.0,626,8000.0,PERSONAL,9.06,0.09,Yes,0,0.8154,0.1026,1
23.0,male,Master,42957.0,0,RENT,3.0,622,5483.0,PERSONAL,6.7,0.13,No,0,0.871,0.1362,0
23.0,female,Bachelor,50889.0,2,RENT,3.0,593,7356.0,EDUCATION,12.0,0.14,Yes,0,1.68,0.1619,1
23.0,female,Master,72920.0,1,RENT,4.0,591,9000.0,VENTURE,9.6,0.12,Yes,0,1.152,0.1353,1
26.0,male,Bachelor,59161.0,3,RENT,3.0,625,7000.0,MEDICAL,7.96,0.12,Yes,0,0.9552,0.1277,1
26.0,male,Bachelor,85127.0,1,MORTGAGE,4.0,655,12000.0,HOMEIMPROVEMENT,11.29,0.14,Yes,0,1.5806,0.1569,1
26.0,male,Associate,126963.0,3,MORTGAGE,2.0,629,12000.0,DEBTCONSOLIDATION,11.59,0.09,No,0,1.0431,0.1055,0
31.0,female,High School,166754.7,9,MORTGAGE,8.0,602,15000.0,EDUCATION,9.05,0.07,Yes,0,0.6335,0.0981,1
35.0,female,Bachelor,79139.0,10,RENT,9.0,596,5000.0,VENTURE,7.32,0.06,Yes,0,0.4392,0.0678,1
24.0,male,High School,112552.0,1,RENT,4.0,557,9800.0,HOMEIMPROVEMENT,11.58,0.09,Yes,0,1.0422,0.0972,1
26.0,female,High School,166754.7,2,MORTGAGE,5.0,673,24000.0,HOMEIMPROVEMENT,11.09,0.11,Yes,0,1.2199,0.1599,1
24.0,female,High School,56337.0,0,OWN,4.0,579,10000.0,EDUCATION,6.69,0.18,Yes,0,1.2042,0.1894,1
25.0,male,High School,34585.0,2,RENT,3.0,643,2448.0,MEDICAL,8.87,0.07,Yes,0,0.6209,0.0771,1
25.0,male,High School,97162.0,2,RENT,4.0,649,16000.0,EDUCATION,7.74,0.16,No,0,1.2384,0.1774,0
24.0,male,High School,72881.0,3,RENT,4.0,645,9000.0,VENTURE,11.5,0.12,No,0,1.38,0.1377,0
29.0,female,Bachelor,166754.7,8,MORTGAGE,5.0,576,15000.0,PERSONAL,12.3,0.09,Yes,0,1.107,0.101,1
28.0,male,Bachelor,128469.0,2,MORTGAGE,7.0,595,10000.0,EDUCATION,9.81,0.08,Yes,0,0.7848,0.0855,1
24.0,male,Master,57190.0,1,RENT,4.0,641,8907.0,EDUCATION,8.26,0.16,No,0,1.3216,0.1686,0
27.0,male,Bachelor,106213.0,4,RENT,5.0,621,12000.0,PERSONAL,8.96,0.11,Yes,0,0.9856,0.1231,1
27.0,female,Master,115985.0,1,RENT,5.0,586,24000.0,HOMEIMPROVEMENT,15.67,0.21,Yes,0,3.2907,0.2393,1
26.0,female,High School,133203.0,3,MORTGAGE,4.0,660,24000.0,PERSONAL,11.29,0.19,No,0,2.1451,0.2005,0
25.0,male,High School,166754.7,5,MORTGAGE,4.0,631,10000.0,HOMEIMPROVEMENT,15.05,0.05,Yes,0,0.7525,0.069,1
26.0,female,High School,66800.0,6,RENT,4.0,615,14000.0,HOMEIMPROVEMENT,9.15,0.21,Yes,0,1.9215,0.2288,1
45.0,male,Master,57093.0,22,MORTGAGE,12.0,694,7500.0,EDUCATION,6.72,0.13,Yes,0,0.8736,0.1402,1
40.0,female,Bachelor,52823.0,16,RENT,12.0,703,8434.0,VENTURE,11.95,0.16,No,0,1.912,0.1787,0
23.0,male,Bachelor,69544.0,1,RENT,3.0,609,2000.0,VENTURE,11.31,0.02,Yes,0,0.2262,0.032,1
27.0,male,Bachelor,72951.0,2,MORTGAGE,7.0,693,3410.0,EDUCATION,10.91,0.05,Yes,0,0.5455,0.0518,1
27.0,female,Associate,136245.0,5,MORTGAGE,5.0,651,24000.0,EDUCATION,11.0,0.18,Yes,0,1.98,0.1955,1
25.0,male,Master,64618.0,1,RENT,3.0,686,4000.0,EDUCATION,8.29,0.06,Yes,0,0.4974,0.067,1
26.0,female,High School,72876.0,5,RENT,5.0,643,12000.0,PERSONAL,14.25,0.16,Yes,0,2.28,0.1881,1
22.0,male,Bachelor,65696.0,0,MORTGAGE,4.0,641,13196.0,VENTURE,9.94,0.2,Yes,0,1.988,0.2208,1
30.0,male,Bachelor,43955.0,5,RENT,7.0,541,5000.0,VENTURE,9.82,0.11,Yes,0,1.0802,0.1249,1
24.0,female,Master,45541.0,1,RENT,3.0,646,10000.0,EDUCATION,9.88,0.22,Yes,0,2.1736,0.2413,1
28.0,female,Master,36750.0,5,RENT,9.0,662,4978.0,MEDICAL,10.33,0.14,Yes,0,1.4462,0.1494,1
25.0,female,High School,67008.0,0,MORTGAGE,2.0,682,12500.0,VENTURE,11.06,0.19,No,0,2.1014,0.2072,0
37.0,male,Bachelor,51543.0,17,RENT,15.0,638,2000.0,DEBTCONSOLIDATION,14.28,0.04,Yes,0,0.5712,0.0443,1
