solicitante_id,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status
35413,9256.0,MEDICAL,7.56,0.17,Yes,0
35414,15000.0,MEDICAL,13.88,0.12,Yes,0
35415,13000.0,VENTURE,9.98,0.19,Yes,0
35416,6000.0,HOMEIMPROVEMENT,7.55,0.05,Yes,0
35417,7754.0,EDUCATION,9.82,0.08,Yes,0
35418,5000.0,DEBTCONSOLIDATION,7.55,0.13,No,0
35419,12000.0,VENTURE,10.23,0.24,No,0
35420,8000.0,DEBTCONSOLIDATION,10.91,0.16,Yes,0
35421,14589.0,EDUCATION,10.16,0.27,No,0
35422,6000.0,EDUCATION,7.32,0.07,Yes,0
35423,9910.0,EDUCATION,9.5,0.17,Yes,0
35424,6670.0,PERSONAL,10.32,0.08,Yes,0
35425,5539.0,VENTURE,7.42,0.22,Yes,0
35426,3000.0,VENTURE,10.77,0.05,Yes,0
35427,14000.0,EDUCATION,11.16,0.18,No,0
35428,20326.0,VENTURE,12.94,0.09,No,0
35429,6000.0,EDUCATION,13.88,0.05,Yes,0
35430,5000.0,MEDICAL,13.83,0.1,No,0
35431,10000.0,HOMEIMPROVEMENT,8.76,0.06,Yes,0
35432,3000.0,MEDICAL,7.32,0.08,Yes,0
35433,2032.0,VENTURE,11.94,0.06,Yes,0
35434,15000.0,HOMEIMPROVEMENT,16.0,0.14,Yes,0
35435,9918.0,PERSONAL,7.9,0.26,Yes,0
35436,11507.0,HOMEIMPROVEMENT,11.01,0.17,Yes,0
35437,10000.0,MEDICAL,14.71,0.13,Yes,0
35438,15000.0,DEBTCONSOLIDATION,10.05,0.11,Yes,0
35439,8000.0,EDUCATION,8.25,0.12,No,0
35440,3000.0,MEDICAL,11.14,0.05,No,0
35441,6412.0,VENTURE,10.53,0.13,No,0
35442,2025.0,VENTURE,12.45,0.06,Yes,0
35443,2000.0,PERSONAL,11.01,0.01,Yes,0
35444,4134.0,PERSONAL,9.57,0.07,Yes,0
35445,5000.0,VENTURE,12.66,0.14,No,0
35446,24000.0,HOMEIMPROVEMENT,13.01,0.12,Yes,0
35447,12000.0,VENTURE,11.52,0.1,Yes,0
35448,7000.0,EDUCATION,7.48,0.13,Yes,0
35449,8492.0,DEBTCONSOLIDATION,7.84,0.24,Yes,0
35450,15000.0,VENTURE,11.37,0.19,Yes,0
35451,6000.0,VENTURE,13.53,0.17,Yes,0
35452,5000.0,EDUCATION,11.81,0.13,Yes,0
35453,7997.0,VENTURE,12.5,0.1,Yes,0
35454,2753.0,EDUCATION,8.91,0.03,Yes,0
35455,10761.0,HOMEIMPROVEMENT,11.83,0.11,Yes,0
35456,12000.0,PERSONAL,11.01,0.12,No,0
35457,20000.0,PERSONAL,11.48,0.08,Yes,0
35458,6017.0,VENTURE,9.75,0.12,Yes,0
35459,9000.0,HOMEIMPROVEMENT,10.5,0.13,Yes,0
35460,2000.0,VENTURE,11.53,0.04,Yes,0
35461,2000.0,MEDICAL,12.78,0.03,No,0
35462,20000.0,HOMEIMPROVEMENT,11.29,0.25,Yes,0
35463,5463.0,VENTURE,11.09,0.03,No,0
35464,2000.0,MEDICAL,11.86,0.01,Yes,0
35465,13334.0,VENTURE,12.58,0.17,No,0
35466,7694.0,DEBTCONSOLIDATION,13.37,0.1,Yes,0
35467,5338.0,MEDICAL,10.11,0.05,Yes,0
35468,3000.0,PERSONAL,10.78,0.09,Yes,0
35469,8000.0,VENTURE,6.29,0.13,No,0
35470,8572.0,HOMEIMPROVEMENT,7.87,0.13,Yes,0
35471,2000.0,VENTURE,10.91,0.02,No,0
35472,14454.0,DEBTCONSOLIDATION,11.01,0.24,Yes,0
35473,22147.0,HOMEIMPROVEMENT,8.11,0.2,Yes,0
35474,3000.0,HOMEIMPROVEMENT,7.51,0.03,No,0
35475,15000.0,HOMEIMPROVEMENT,9.1,0.31,Yes,0
35476,9600.0,EDUCATION,13.8,0.13,Yes,0
35477,7500.0,PERSONAL,10.48,0.09,Yes,0
35478,15000.0,HOMEIMPROVEMENT,7.9,0.11,No,0
35479,8300.0,HOMEIMPROVEMENT,10.46,0.14,No,0
35480,13500.0,PERSONAL,7.49,0.18,Yes,0
35481,3000.0,HOMEIMPROVEMENT,9.81,0.04,Yes,0
35482,8000.0,HOMEIMPROVEMENT,14.56,0.09,No,0
35483,11040.0,EDUCATION,12.59,0.08,Yes,0
35484,6000.0,DEBTCONSOLIDATION,12.32,0.16,No,0
35485,9214.0,DEBTCONSOLIDATION,11.28,0.11,No,0
35486,12000.0,DEBTCONSOLIDATION,10.19,0.18,No,0
35487,12000.0,HOMEIMPROVEMENT,9.25,0.07,Yes,0
35488,7000.0,PERSONAL,8.46,0.05,Yes,0
35489,2410.0,MEDICAL,13.61,0.05,No,0
35490,5000.0,VENTURE,7.61,0.05,No,0
35491,12000.0,PERSONAL,10.8,0.07,No,0
35492,6264.0,DEBTCONSOLIDATION,11.97,0.11,Yes,0
35493,24000.0,PERSONAL,12.36,0.22,Yes,0
35494,4000.0,EDUCATION,11.13,0.04,Yes,0
35495,20000.0,PERSONAL,11.46,0.11,No,0
35496,6000.0,PERSONAL,9.84,0.1,Yes,0
35497,4200.0,DEBTCONSOLIDATION,15.2,0.05,Yes,0
35498,5000.0,EDUCATION,7.92,0.13,Yes,0
35499,6442.0,PERSONAL,10.44,0.09,Yes,0
35500,10000.0,PERSONAL,8.61,0.1,No,0
35501,9600.0,VENTURE,12.34,0.2,No,0
35502,6455.0,VENTURE,10.24,0.09,Yes,0
35503,5777.0,PERSONAL,8.88,0.08,Yes,0
35504,20810.0,VENTURE,11.62,0.2,Yes,0
35505,2000.0,PERSONAL,13.19,0.03,No,0
35506,6966.0,EDUCATION,9.51,0.1,No,0
35507,5758.0,VENTURE,9.09,0.1,Yes,0
35508,5000.0,MEDICAL,11.67,0.09,No,0
35509,14000.0,EDUCATION,11.51,0.21,Yes,0
35510,10292.0,EDUCATION,8.74,0.1,Yes,0
35511,6944.0,VENTURE,11.44,0.08,Yes,0
35512,10000.0,EDUCATION,7.75,0.22,Yes,0
35513,6000.0,PERSONAL,10.12,0.06,Yes,0
35514,6200.0,EDUCATION,10.68,0.21,Yes,0
35515,2800.0,DEBTCONSOLIDATION,13.04,0.08,Yes,0
35516,9000.0,PERSONAL,6.53,0.12,No,0
35517,9000.0,PERSONAL,7.73,0.14,Yes,0
35518,9703.0,PERSONAL,10.87,0.12,Yes,0
35519,12328.0,DEBTCONSOLIDATION,10.42,0.22,Yes,0
35520,3968.0,DEBTCONSOLIDATION,11.97,0.15,No,0
35521,6403.0,EDUCATION,14.4,0.1,Yes,0
35522,10000.0,HOMEIMPROVEMENT,11.38,0.08,Yes,0
35523,10000.0,EDUCATION,8.41,0.07,No,0
35524,12000.0,MEDICAL,7.78,0.08,Yes,0
35525,10000.0,EDUCATION,7.88,0.16,Yes,0
35526,12000.0,PERSONAL,11.19,0.16,No,0
35527,20000.0,VENTURE,8.87,0.09,Yes,0
35528,8000.0,EDUCATION,14.65,0.04,No,0
35529,24000.0,HOMEIMPROVEMENT,14.15,0.12,No,0
35530,15000.0,MEDICAL,11.51,0.1,Yes,0
35531,15000.0,MEDICAL,7.27,0.18,Yes,0
35532,12000.0,MEDICAL,6.59,0.18,No,0
35533,10000.0,EDUCATION,10.97,0.12,Yes,0
35534,7500.0,PERSONAL,10.0,0.06,Yes,0
35535,9587.0,PERSONAL,7.63,0.22,Yes,0
35536,9000.0,MEDICAL,9.09,0.21,Yes,0
35537,24000.0,EDUCATION,10.99,0.21,No,0
35538,15000.0,PERSONAL,6.88,0.16,No,0
35539,3430.0,MEDICAL,9.97,0.07,No,0
35540,2351.0,EDUCATION,8.79,0.01,Yes,0
35541,9050.0,EDUCATION,6.73,0.16,Yes,0
35542,12000.0,MEDICAL,10.0,0.25,Yes,0
35543,2173.0,PERSONAL,13.15,0.02,Yes,0
35544,5000.0,PERSONAL,10.7,0.14,No,0
35545,24000.0,HOMEIMPROVEMENT,11.77,0.24,No,0
35546,2500.0,PERSONAL,13.22,0.04,Yes,0
35547,15000.0,VENTURE,13.62,0.25,Yes,0
35548,4200.0,VENTURE,8.55,0.11,Yes,0
35549,10000.0,PERSONAL,8.61,0.12,Yes,0
35550,8400.0,VENTURE,7.58,0.12,Yes,0
35551,11373.0,PERSONAL,12.88,0.13,Yes,0
35552,15000.0,MEDICAL,11.17,0.12,Yes,0
35553,9922.0,DEBTCONSOLIDATION,7.75,0.2,Yes,0
35554,7500.0,VENTURE,10.81,0.12,Yes,0
35555,24000.0,EDUCATION,11.01,0.26,Yes,0
35556,2000.0,MEDICAL,11.12,0.05,Yes,0
35557,15000.0,MEDICAL,11.75,0.12,No,0
35558,2141.0,VENTURE,12.27,0.11,No,0
35559,6000.0,HOMEIMPROVEMENT,12.56,0.03,Yes,0
35560,4150.0,EDUCATION,8.6,0.12,No,0
35561,10000.0,PERSONAL,13.81,0.1,No,0
35562,15000.0,DEBTCONSOLIDATION,6.99,0.17,Yes,0
35563,21870.0,PERSONAL,12.1,0.36,No,0
35564,10000.0,MEDICAL,8.63,0.09,Yes,0
35565,3000.0,PERSONAL,10.4,0.01,Yes,0
35566,7000.0,VENTURE,6.89,0.13,Yes,0
35567,6000.0,MEDICAL,11.78,0.07,No,0
35568,2825.0,VENTURE,10.74,0.03,Yes,0
35569,21094.0,DEBTCONSOLIDATION,12.36,0.1,Yes,0
35570,10000.0,MEDICAL,12.11,0.12,No,0
35571,12000.0,VENTURE,6.77,0.12,Yes,0
35572,7370.0,MEDICAL,11.75,0.18,Yes,0
35573,13518.0,VENTURE,10.31,0.07,Yes,0
35574,8200.0,EDUCATION,6.67,0.05,Yes,0
35575,2000.0,VENTURE,8.48,0.06,Yes,0
35576,8000.0,EDUCATION,9.92,0.14,Yes,0
35577,8500.0,VENTURE,9.56,0.16,Yes,0
35578,4683.0,HOMEIMPROVEMENT,11.23,0.05,Yes,0
35579,17000.0,HOMEIMPROVEMENT,6.03,0.23,Yes,0
35580,6000.0,DEBTCONSOLIDATION,10.91,0.15,Yes,0
35581,13482.0,EDUCATION,7.88,0.24,Yes,0
35582,7000.0,PERSONAL,6.08,0.1,Yes,0
35583,7000.0,DEBTCONSOLIDATION,10.71,0.24,Yes,0
35584,7821.0,PERSONAL,12.12,0.09,Yes,0
35585,12000.0,PERSONAL,12.88,0.06,No,0
35586,4130.0,PERSONAL,11.9,0.14,Yes,0
35587,2884.0,VENTURE,12.52,0.05,Yes,0
35588,15000.0,HOMEIMPROVEMENT,11.85,0.1,Yes,0
35589,22325.0,VENTURE,11.1,0.12,Yes,0
35590,5639.0,HOMEIMPROVEMENT,11.89,0.04,No,0
35591,18000.0,VENTURE,12.44,0.2,Yes,0
35592,12000.0,EDUCATION,9.23,0.14,No,0
35593,15000.0,EDUCATION,12.45,0.31,No,0
35594,6000.0,EDUCATION,14.09,0.13,Yes,0
35595,7942.0,MEDICAL,11.45,0.11,Yes,0
35596,5000.0,PERSONAL,7.84,0.07,No,0
35597,5000.0,EDUCATION,13.15,0.11,No,0
35598,6000.0,PERSONAL,9.67,0.1,Yes,0
35599,12000.0,EDUCATION,10.45,0.16,Yes,0
35600,10047.0,PERSONAL,13.19,0.14,No,0
35601,3200.0,MEDICAL,11.07,0.09,Yes,0
35602,12913.0,HOMEIMPROVEMENT,6.43,0.15,No,0
35603,4157.0,VENTURE,7.9,0.04,No,0
35604,9000.0,PERSONAL,11.78,0.15,Yes,0
35605,5545.0,MEDICAL,6.67,0.07,Yes,0
35606,8000.0,EDUCATION,9.58,0.18,No,0
35607,15000.0,EDUCATION,12.9,0.11,Yes,0
35608,3500.0,VENTURE,6.09,0.09,No,0
35609,4000.0,DEBTCONSOLIDATION,11.01,0.06,No,0
35610,11209.0,PERSONAL,11.05,0.13,Yes,0
35611,2000.0,VENTURE,13.27,0.01,No,0
35612,18000.0,HOMEIMPROVEMENT,10.01,0.25,Yes,0
35613,8000.0,PERSONAL,7.27,0.18,Yes,0
35614,17317.0,PERSONAL,11.31,0.15,No,0
35615,5000.0,DEBTCONSOLIDATION,7.02,0.07,Yes,0
35616,9600.0,EDUCATION,9.73,0.19,Yes,0
35617,8500.0,MEDICAL,12.03,0.14,Yes,0
35618,18384.0,PERSONAL,9.76,0.13,No,0
35619,4946.0,HOMEIMPROVEMENT,11.38,0.04,Yes,0
35620,4865.0,EDUCATION,10.98,0.06,Yes,0
35621,2500.0,VENTURE,10.96,0.03,No,0
35622,4000.0,MEDICAL,8.0,0.06,Yes,0
35623,8167.0,DEBTCONSOLIDATION,10.6,0.08,No,0
35624,8000.0,MEDICAL,10.92,0.15,Yes,0
35625,12000.0,MEDICAL,10.65,0.24,Yes,0
35626,20000.0,VENTURE,11.48,0.16,Yes,0
35627,6000.0,PERSONAL,7.1,0.11,Yes,0
35628,3000.0,PERSONAL,10.41,0.08,No,0
35629,3000.0,MEDICAL,6.26,0.03,Yes,0
35630,5578.0,EDUCATION,7.64,0.03,Yes,0
35631,15000.0,EDUCATION,15.58,0.15,Yes,0
35632,7000.0,DEBTCONSOLIDATION,7.36,0.08,Yes,0
35633,2500.0,VENTURE,9.76,0.06,Yes,0
35634,6000.0,MEDICAL,7.98,0.12,Yes,0
35635,5000.0,DEBTCONSOLIDATION,11.02,0.08,No,0
35636,14000.0,PERSONAL,13.03,0.16,No,0
35637,7000.0,EDUCATION,15.02,0.14,Yes,0
35638,15000.0,VENTURE,14.98,0.27,No,0
35639,9000.0,MEDICAL,9.61,0.2,No,0
35640,4093.0,EDUCATION,14.2,0.11,Yes,0
35641,11000.0,PERSONAL,10.98,0.23,Yes,0
35642,5187.0,MEDICAL,12.03,0.15,No,0
35643,9018.0,PERSONAL,12.7,0.18,No,0
35644,4000.0,EDUCATION,10.58,0.05,Yes,0
35645,17500.0,DEBTCONSOLIDATION,7.88,0.24,Yes,0
35646,10000.0,EDUCATION,11.01,0.2,Yes,0
35647,6000.0,EDUCATION,10.74,0.1,No,0
35648,9024.0,MEDICAL,11.6,0.12,Yes,0
35649,10000.0,HOMEIMPROVEMENT,12.12,0.07,No,0
35650,3000.0,PERSONAL,7.7,0.04,Yes,0
35651,2000.0,VENTURE,11.07,0.02,Yes,0
35652,12000.0,VENTURE,11.07,0.27,Yes,0
35653,7188.0,DEBTCONSOLIDATION,9.85,0.05,Yes,0
35654,6000.0,VENTURE,12.98,0.04,Yes,0
35655,2993.0,EDUCATION,11.84,0.1,Yes,0
35656,7200.0,DEBTCONSOLIDATION,10.56,0.08,Yes,0
35657,12000.0,EDUCATION,12.09,0.12,Yes,0
35658,5000.0,DEBTCONSOLIDATION,10.77,0.08,No,0
35659,14929.0,DEBTCONSOLIDATION,14.59,0.03,No,0
35660,2000.0,DEBTCONSOLIDATION,12.21,0.02,Yes,0
35661,7019.0,HOMEIMPROVEMENT,10.94,0.04,No,0
35662,4928.0,EDUCATION,11.55,0.09,Yes,0
35663,4011.0,PERSONAL,11.07,0.13,Yes,0
35664,10000.0,MEDICAL,12.61,0.06,Yes,0
35665,18500.0,EDUCATION,13.8,0.25,Yes,0
35666,8000.0,EDUCATION,10.92,0.17,Yes,0
35667,4000.0,MEDICAL,8.0,0.06,Yes,0
35668,10000.0,MEDICAL,10.25,0.23,Yes,0
35669,12000.0,PERSONAL,11.43,0.16,Yes,0
35670,3754.0,VENTURE,12.88,0.03,No,0
35671,12000.0,HOMEIMPROVEMENT,6.67,0.13,No,0
35672,20000.0,VENTURE,10.21,0.37,Yes,0
35673,7000.0,VENTURE,11.35,0.11,No,0
35674,2576.0,EDUCATION,12.89,0.08,No,0
35675,20000.0,PERSONAL,14.47,0.1,No,0
35676,16800.0,PERSONAL,13.05,0.21,No,0
35677,6000.0,VENTURE,7.62,0.11,Yes,0
35678,8000.0,EDUCATION,7.66,0.12,Yes,0
35679,6738.0,PERSONAL,9.13,0.15,Yes,0
35680,11406.0,MEDICAL,10.3,0.17,Yes,0
35681,9153.0,MEDICAL,10.22,0.19,Yes,0
35682,4200.0,HOMEIMPROVEMENT,8.84,0.05,Yes,0
35683,12993.0,EDUCATION,11.26,0.11,No,0
35684,4000.0,VENTURE,12.87,0.12,Yes,0
35685,13000.0,EDUCATION,11.01,0.14,No,0
35686,10000.0,MEDICAL,10.56,0.23,Yes,0
35687,7059.0,HOMEIMPROVEMENT,12.97,0.08,Yes,0
35688,13053.0,EDUCATION,8.65,0.15,Yes,0
35689,5000.0,MEDICAL,12.61,0.1,No,0
35690,5000.0,MEDICAL,6.99,0.13,Yes,0
35691,6500.0,MEDICAL,13.95,0.09,Yes,0
35692,24000.0,VENTURE,11.59,0.21,Yes,0
35693,3500.0,VENTURE,8.6,0.07,No,0
35694,12000.0,EDUCATION,13.65,0.09,Yes,0
35695,6000.0,DEBTCONSOLIDATION,12.25,0.12,No,0
35696,2000.0,VENTURE,15.83,0.05,Yes,0
35697,12000.0,DEBTCONSOLIDATION,11.22,0.19,Yes,0
35698,4800.0,VENTURE,10.57,0.11,Yes,0
35699,2271.0,MEDICAL,9.96,0.01,Yes,0
35700,4800.0,PERSONAL,13.34,0.09,No,0
35701,24000.0,HOMEIMPROVEMENT,16.0,0.17,Yes,0
35702,20000.0,VENTURE,12.74,0.17,Yes,0
35703,5400.0,MEDICAL,8.07,0.12,Yes,0
35704,7500.0,EDUCATION,9.8,0.09,No,0
35705,8400.0,VENTURE,12.71,0.11,Yes,0
35706,2000.0,VENTURE,15.62,0.03,Yes,0
35707,4673.0,MEDICAL,11.67,0.09,No,0
35708,10856.0,VENTURE,11.74,0.03,Yes,0
35709,24000.0,PERSONAL,11.37,0.19,No,0
35710,10000.0,EDUCATION,11.97,0.14,Yes,0
35711,24000.0,PERSONAL,10.98,0.13,Yes,0
35712,3000.0,VENTURE,10.09,0.08,Yes,0
35713,2426.0,DEBTCONSOLIDATION,9.99,0.02,Yes,0
35714,7000.0,VENTURE,12.7,0.04,No,0
35715,10000.0,MEDICAL,9.64,0.24,Yes,0
35716,15000.0,PERSONAL,10.99,0.16,Yes,0
35717,10996.0,PERSONAL,11.91,0.07,No,0
35718,2989.0,MEDICAL,8.02,0.06,Yes,0
35719,12000.0,VENTURE,6.38,0.16,Yes,0
35720,15000.0,HOMEIMPROVEMENT,13.7,0.12,No,0
35721,12000.0,MEDICAL,10.78,0.24,No,0
35722,7563.0,HOMEIMPROVEMENT,13.07,0.05,No,0
35723,5000.0,DEBTCONSOLIDATION,8.21,0.07,No,0
35724,6000.0,EDUCATION,9.12,0.09,No,0
35725,2000.0,EDUCATION,11.33,0.05,No,0
35726,6419.0,EDUCATION,12.02,0.1,Yes,0
35727,7166.0,MEDICAL,6.62,0.08,Yes,0
35728,3248.0,MEDICAL,13.75,0.11,No,0
35729,3000.0,PERSONAL,8.06,0.06,No,0
35730,4989.0,PERSONAL,13.35,0.04,Yes,0
35731,15000.0,EDUCATION,11.98,0.16,No,0
35732,24000.0,PERSONAL,11.19,0.19,Yes,0
35733,6924.0,EDUCATION,11.3,0.08,Yes,0
35734,10000.0,HOMEIMPROVEMENT,13.0,0.12,No,0
35735,24000.0,VENTURE,13.18,0.18,Yes,0
35736,3000.0,MEDICAL,11.67,0.05,No,0
35737,10000.0,VENTURE,12.54,0.15,Yes,0
35738,12000.0,VENTURE,9.88,0.14,No,0
35739,4800.0,VENTURE,13.61,0.11,Yes,0
35740,4824.0,PERSONAL,10.71,0.0,Yes,0
35741,6246.0,PERSONAL,6.95,0.08,Yes,0
35742,8000.0,VENTURE,6.98,0.12,Yes,0
35743,24000.0,HOMEIMPROVEMENT,9.73,0.11,No,0
35744,5000.0,PERSONAL,6.53,0.04,No,0
35745,5000.0,EDUCATION,12.38,0.07,Yes,0
35746,2500.0,EDUCATION,13.4,0.03,Yes,0
35747,10000.0,HOMEIMPROVEMENT,7.88,0.1,Yes,0
35748,24000.0,VENTURE,10.94,0.19,Yes,0
35749,12000.0,MEDICAL,10.99,0.08,Yes,0
35750,6000.0,EDUCATION,10.83,0.14,Yes,0
35751,7000.0,EDUCATION,10.61,0.12,Yes,0
35752,5000.0,VENTURE,13.15,0.05,Yes,0
35753,2577.0,DEBTCONSOLIDATION,7.96,0.01,Yes,0
35754,3852.0,PERSONAL,11.01,0.07,Yes,0
35755,5012.0,DEBTCONSOLIDATION,10.17,0.06,Yes,0
35756,3600.0,MEDICAL,10.1,0.07,Yes,0
35757,8000.0,EDUCATION,8.13,0.07,Yes,0
35758,18000.0,MEDICAL,7.66,0.32,Yes,0
35759,20000.0,VENTURE,8.98,0.19,No,0
35760,12000.0,EDUCATION,10.16,0.32,Yes,0
35761,15000.0,HOMEIMPROVEMENT,9.33,0.12,Yes,0
35762,7134.0,PERSONAL,9.0,0.05,No,0
35763,3000.0,MEDICAL,11.51,0.08,Yes,0
35764,8000.0,EDUCATION,7.49,0.12,No,0
35765,12000.0,PERSONAL,7.54,0.15,Yes,0
35766,10000.0,VENTURE,14.8,0.18,Yes,0
35767,8000.0,HOMEIMPROVEMENT,7.05,0.1,Yes,0
35768,2000.0,EDUCATION,10.73,0.02,Yes,0
35769,4200.0,VENTURE,10.2,0.11,Yes,0
35770,5000.0,VENTURE,7.38,0.09,No,0
35771,12000.0,MEDICAL,11.67,0.21,Yes,0
35772,5600.0,PERSONAL,15.96,0.06,No,0
35773,12000.0,VENTURE,11.56,0.16,Yes,0
35774,4000.0,EDUCATION,7.72,0.05,Yes,0
35775,7052.0,MEDICAL,8.84,0.22,Yes,0
35776,10000.0,EDUCATION,12.69,0.13,No,0
35777,2029.0,EDUCATION,6.22,0.04,Yes,0
35778,23839.0,EDUCATION,17.15,0.3,Yes,0
35779,2000.0,VENTURE,10.55,0.11,Yes,0
35780,8000.0,MEDICAL,9.37,0.08,No,0
35781,3479.0,VENTURE,10.54,0.1,Yes,0
35782,3730.0,DEBTCONSOLIDATION,12.45,0.12,Yes,0
35783,3568.0,DEBTCONSOLIDATION,12.79,0.08,Yes,0
35784,2500.0,PERSONAL,11.3,0.04,Yes,0
35785,3000.0,EDUCATION,13.71,0.07,Yes,0
35786,4650.0,DEBTCONSOLIDATION,10.0,0.08,Yes,0
35787,2000.0,MEDICAL,11.89,0.03,Yes,0
35788,15000.0,VENTURE,11.56,0.24,Yes,0
35789,12000.0,PERSONAL,13.83,0.23,No,0
35790,7882.0,PERSONAL,12.73,0.04,Yes,0
35791,2062.0,EDUCATION,13.29,0.03,Yes,0
35792,11000.0,PERSONAL,10.61,0.15,Yes,0
35793,15000.0,DEBTCONSOLIDATION,7.86,0.13,Yes,0
35794,21856.0,MEDICAL,12.23,0.36,No,0
35795,2315.0,PERSONAL,7.22,0.04,No,0
35796,6510.0,MEDICAL,9.93,0.09,Yes,0
35797,7500.0,EDUCATION,11.67,0.17,Yes,0
35798,13137.0,PERSONAL,8.61,0.13,Yes,0
35799,11000.0,VENTURE,9.56,0.18,Yes,0
35800,14479.0,MEDICAL,10.64,0.16,Yes,0
35801,15000.0,EDUCATION,11.47,0.19,No,0
35802,10807.0,PERSONAL,9.01,0.12,Yes,0
35803,12000.0,EDUCATION,7.7,0.13,No,0
35804,10000.0,PERSONAL,8.89,0.19,No,0
35805,8300.0,HOMEIMPROVEMENT,9.56,0.14,Yes,0
35806,8000.0,VENTURE,12.84,0.07,Yes,0
35807,5000.0,HOMEIMPROVEMENT,8.47,0.04,No,0
35808,3621.0,VENTURE,7.17,0.05,Yes,0
35809,8399.0,HOMEIMPROVEMENT,14.68,0.14,Yes,0
35810,8000.0,MEDICAL,8.79,0.05,No,0
35811,3500.0,HOMEIMPROVEMENT,6.39,0.05,Yes,0
35812,6400.0,EDUCATION,11.46,0.14,Yes,0
35813,2000.0,DEBTCONSOLIDATION,8.75,0.02,Yes,0
35814,2500.0,MEDICAL,7.62,0.08,No,0
35815,8000.0,PERSONAL,11.63,0.05,Yes,0
35816,17000.0,EDUCATION,6.8,0.23,Yes,0
35817,10000.0,EDUCATION,12.45,0.27,Yes,0
35818,20000.0,EDUCATION,8.93,0.17,Yes,0
35819,22325.0,VENTURE,10.98,0.23,No,0
35820,4444.0,PERSONAL,7.02,0.04,No,0
35821,4000.0,MEDICAL,11.74,0.12,No,0
35822,8000.0,MEDICAL,11.01,0.12,Yes,0
35823,11414.0,PERSONAL,7.79,0.19,Yes,0
35824,7500.0,DEBTCONSOLIDATION,8.0,0.14,No,0
35825,7500.0,PERSONAL,9.85,0.1,Yes,0
35826,10000.0,VENTURE,10.25,0.21,Yes,0
35827,24000.0,DEBTCONSOLIDATION,10.75,0.14,No,0
35828,18044.0,MEDICAL,10.12,0.2,Yes,0
35829,12000.0,EDUCATION,10.96,0.15,Yes,0
35830,8000.0,PERSONAL,12.99,0.22,Yes,0
35831,3000.0,MEDICAL,11.05,0.07,Yes,0
35832,6545.0,EDUCATION,8.05,0.06,Yes,0
35833,4015.0,PERSONAL,11.0,0.06,Yes,0
35834,7748.0,HOMEIMPROVEMENT,7.88,0.13,Yes,0
35835,10000.0,VENTURE,7.06,0.14,No,0
35836,10000.0,DEBTCONSOLIDATION,11.55,0.2,No,0
35837,6537.0,MEDICAL,11.83,0.16,No,0
35838,10000.0,DEBTCONSOLIDATION,10.26,0.2,No,0
35839,2500.0,DEBTCONSOLIDATION,13.72,0.02,Yes,0
35840,6000.0,DEBTCONSOLIDATION,7.11,0.09,Yes,0
35841,6000.0,EDUCATION,11.09,0.15,No,0
35842,20000.0,VENTURE,17.02,0.15,Yes,0
35843,5430.0,EDUCATION,11.61,0.2,Yes,0
35844,12800.0,MEDICAL,12.73,0.24,No,0
35845,3000.0,DEBTCONSOLIDATION,6.12,0.08,Yes,0
35846,18937.0,VENTURE,15.23,0.14,Yes,0
35847,19678.0,VENTURE,10.83,0.16,Yes,0
35848,4000.0,EDUCATION,6.34,0.04,No,0
35849,4000.0,HOMEIMPROVEMENT,14.73,0.05,Yes,0
35850,2000.0,PERSONAL,12.06,0.02,Yes,0
35851,6545.0,MEDICAL,7.65,0.0,Yes,0
35852,12000.0,DEBTCONSOLIDATION,13.0,0.18,No,0
35853,6600.0,PERSONAL,14.42,0.18,Yes,0
35854,6000.0,MEDICAL,12.67,0.2,No,0
35855,7200.0,DEBTCONSOLIDATION,11.15,0.12,Yes,0
35856,5000.0,PERSONAL,8.15,0.07,No,0
35857,6000.0,PERSONAL,10.67,0.15,Yes,0
35858,2200.0,VENTURE,12.92,0.05,Yes,0
35859,9128.0,DEBTCONSOLIDATION,9.92,0.03,No,0
35860,9000.0,MEDICAL,10.68,0.2,Yes,0
35861,7500.0,PERSONAL,13.22,0.12,No,0
35862,10000.0,EDUCATION,7.55,0.13,Yes,0
35863,3000.0,MEDICAL,11.98,0.07,No,0
35864,4751.0,VENTURE,10.95,0.18,Yes,0
35865,24000.0,VENTURE,7.3,0.12,Yes,0
35866,11054.0,PERSONAL,10.53,0.1,No,0
35867,12000.0,VENTURE,5.56,0.16,Yes,0
35868,2800.0,PERSONAL,9.72,0.05,Yes,0
35869,12571.0,DEBTCONSOLIDATION,10.58,0.21,Yes,0
35870,12000.0,DEBTCONSOLIDATION,7.51,0.11,Yes,0
35871,3000.0,DEBTCONSOLIDATION,9.71,0.1,No,0
35872,4303.0,PERSONAL,10.25,0.04,Yes,0
35873,5000.0,EDUCATION,11.75,0.07,Yes,0
35874,24000.0,PERSONAL,10.37,0.16,No,0
35875,13000.0,EDUCATION,12.06,0.15,Yes,0
35876,8000.0,EDUCATION,9.52,0.26,Yes,0
35877,5000.0,MEDICAL,8.21,0.1,No,0
35878,8000.0,PERSONAL,11.05,0.15,No,0
35879,10000.0,EDUCATION,13.24,0.14,Yes,0
35880,15000.0,HOMEIMPROVEMENT,12.48,0.15,Yes,0
35881,5000.0,PERSONAL,10.31,0.06,Yes,0
